"","text","retweet_count","favorited","truncated","id_str","in_reply_to_screen_name","source","retweeted","created_at","in_reply_to_status_id_str","in_reply_to_user_id_str","lang","listed_count","verified","location","user_id_str","description","geo_enabled","user_created_at","statuses_count","followers_count","favourites_count","protected","user_url","name","time_zone","user_lang","utc_offset","friends_count","screen_name","country_code","country","place_type","full_name","place_name","place_id","place_lat","place_lon","lat","lon","expanded_url","url"
"837","I could be eating at a 5star restaurant and still order a cheeseburger <ed><a0><bd><ed><b8><82>",0,FALSE,FALSE,"978146228675395585",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Mar 26 05:46:48 +0000 2018",NA,NA,"en",0,FALSE,NA,"899822878933241856","usaf<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>",FALSE,"Tue Aug 22 02:37:47 +0000 2017",2034,137,14644,FALSE,"http://instagram.com/jeneecaxlibed","jen<ed><U+00A0><U+00BD><ed><U+00B0><U+0089>",NA,"en",NA,154,"jeneecalibed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"844","Appaloosa Mykonos Town.  Spring opening hours from  Tuesday 27th March every evening from 7pm <e2><9c><85><e2><80><a6> https://t.co/SXQFcbHHHv",0,FALSE,TRUE,"978146270266167296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Mar 26 05:46:58 +0000 2018",NA,NA,"en",18,FALSE,"Mykonos","2410843969","PHOTOGRAPHY - ADVERTISING  - SOCIAL NETWORK - ALL ABOUT MYKONOS",TRUE,"Tue Mar 25 11:08:56 +0000 2014",954,571,3154,FALSE,"http://www.postcardme-mykonosgreece.com/","Post Card Me Mykonos",NA,"de",NA,938,"PostCardMeMykon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/i/web/status/978146270266167296","https://t.co/SXQFcbHHHv"
"852","WATCH VIDEO 'Hi Shinzo!' <ed><a0><bd><ed><b6><90><ed><a0><bc><ed><bf><bd> Former <ed><a0><bc><ed><b7><ba><ed><a0><bc><ed><b7><b8> @POTUS44 @BarackObama is greeted by <ed><a0><bc><ed><b7><af><ed><a0><bc><ed><b7><b5> #Japan<e2><80><99>s PM @AbeShinzo in front of a<e2><80><a6> https://t.co/zmxcekTeMp",0,FALSE,TRUE,"978146300410540033",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Mon Mar 26 05:47:05 +0000 2018",NA,NA,"en",423,FALSE,"Harajuku, Ginza, Nihonbashi,Tokyo.","90859217","<U+5BB6><U+306F><U+9280><U+5EA7><U+3002><U+65E5><U+8AB2><U+306F><U+9280><U+30D6><U+30E9><U+3002><U+4ED5><U+4E8B><U+306F><U+982D><U+306E><U+30AC><U+30C6><U+30F3><U+7CFB><U+3002><U+30E9><U+30A4><U+30D5><U+30EF><U+30FC><U+30AF><U+306F><U+300C><U+8A87><U+5927><U+907A><U+8DE1><U+8A08><U+753B>3109<U+5E74><U+300D><U+5CA1><U+7530><U+8A73><U+552F> living in Ginza. News junkie. Media nerd. Dog lover. Movie fan. And yep, I am an Architect! <ed><U+00A0><U+00BD><ed><U+00B2><U+00AC><U+00A0>Icon by K.Hibino.",FALSE,"Wed Nov 18 12:28:28 +0000 2009",199854,1783,9992,FALSE,"http://okadayoshitada.blogspot.com/","yoshitada okada","Tokyo","ja",32400,129,"okadascape",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/i/web/status/978146300410540033","https://t.co/zmxcekTeMp"
"871","Siempre es un placer cuidar a mi Reyna hahaha <ed><a0><bd><ed><b1><b8><ed><a0><bd><ed><b8><8e> #mysister en Bacanos Restaurant Bar https://t.co/H9xNcIpFRZ",0,FALSE,FALSE,"978146425677770752",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Mon Mar 26 05:47:35 +0000 2018",NA,NA,"es",0,FALSE,"Sinaloa, M<U+00E9>xico","914217976991244288","Deportes NFL Juegos Ol<U+00ED>mpicos Cine y Teatro M<U+00FA>sica Diversi<U+00F3>n Memes Jajaja Incre<U+00ED>ble",TRUE,"Sat Sep 30 19:58:45 +0000 2017",38,27,26,FALSE,NA,"J.noe Armenta",NA,"es",NA,332,"JnoeArmenta1","MX","M<U+00E9>xico","city","Salvador Alvarado, Sinaloa",NA,NA,25.378426,-108.089361,25.45716148,-108.07213461,"https://www.instagram.com/p/BgxnWhKDyVJ/","https://t.co/H9xNcIpFRZ"
"884","Oh disini toh...  Enak-enak makanannya! <ed><a0><bd><ed><b8><8d> https://t.co/SpZh6xxlrT",0,FALSE,FALSE,"978146507772772352",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Mon Mar 26 05:47:55 +0000 2018",NA,NA,"in",11,FALSE,NA,"2245061161","#BersamaFH #ArahBaruIndonesia",TRUE,"Sat Dec 14 05:35:02 +0000 2013",176313,2433,47716,FALSE,NA,"Imad Hasan Aqil","Hanoi","id",25200,930,"Imad_kun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/zarazettirazr/status/978146135607934977","https://t.co/SpZh6xxlrT"
"886","RT @delpieroale: Un anno fa<e2><80><99> abbiamo iniziato cos<c3><ac>...<ed><a0><bd><ed><b1><b7><ed><a0><bc><ed><bf><bb><e2><80><8d><e2><99><82><ef><b8><8f><ed><a0><bd><ed><b4><a8> n10restaurant #adp10 @ N.10 Restaurant https://t.co/EV10XTbQ5H",74,FALSE,FALSE,"978146528408809472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Mon Mar 26 05:48:00 +0000 2018",NA,NA,"it",0,FALSE,"McComb, MS","973214416627027969","BALL",FALSE,"Mon Mar 12 15:09:33 +0000 2018",73,15,110,FALSE,NA,"Javi MC",NA,"es",NA,208,"MedioCentro23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.instagram.com/p/BguC6xHA36b/","https://t.co/EV10XTbQ5H"
"919","I feel like if the restaurant is closed for the night they should stop showing the commercials till they<e2><80><99>re open again <ed><a0><bd><ed><b8><85>",0,FALSE,FALSE,"978146840162992128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Mar 26 05:49:14 +0000 2018",NA,NA,"en",1,FALSE,"Kansas, USA","875254634943852548","<ed><U+00A0><U+00BC><ed><U+00BF><U+00B3><U+FE0F><U+200D><ed><U+00A0><U+00BC><ed><U+00BC><U+0088>1/27/17 @camafaisen33 <U+2764><U+FE0F>",TRUE,"Thu Jun 15 07:32:21 +0000 2017",747,141,1345,FALSE,NA,"bronx",NA,"en",NA,89,"brookeanna33","US","United States","city","Wichita, KS",NA,NA,37.6838965,-97.343915,NA,NA,NA,NA
"924","<ed><a0><bd><ed><b8><a2><ed><a0><bd><ed><b8><a2><ed><a0><bd><ed><b8><a2> https://t.co/lMNmi7IBaX",0,FALSE,FALSE,"978146866612256770",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Mon Mar 26 05:49:20 +0000 2018",NA,NA,"und",0,FALSE,NA,"4705014024","small town FL girl living in a big town CA world",TRUE,"Sun Jan 03 20:51:47 +0000 2016",400,69,2007,FALSE,NA,"Jenni Wu","Pacific Time (US & Canada)","en",-25200,127,"jenniwulu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/tipseychef/status/978134341569015809","https://t.co/lMNmi7IBaX"
"932","bro im dead <ed><a0><bd><ed><b2><80><ed><a0><bd><ed><b2><80><ed><a0><bd><ed><b2><80> https://t.co/Q3nfHg2yR9",0,FALSE,FALSE,"978146916985909248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Mar 26 05:49:32 +0000 2018",NA,NA,"en",0,FALSE,"956","807394059266428930","20, gemini <ed><U+00A0><U+00BD><ed><U+00B5><U+00B7>",FALSE,"Sat Dec 10 01:18:39 +0000 2016",11866,91,1080,FALSE,NA,"<ed><U+00A0><U+00BD><ed><U+00B5><U+00B8>",NA,"en",NA,80,"hxcbaby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/therealskitzz/status/977253095322411009","https://t.co/Q3nfHg2yR9"
"944","Riesling of gewurztraminer? Up to you guys. <ed><a0><bd><ed><b8><81> https://t.co/12Akq2Vwhu",0,FALSE,FALSE,"978146973445484544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Mar 26 05:49:46 +0000 2018",NA,NA,"en",0,FALSE,NA,"965570275222925312",NA,FALSE,"Mon Feb 19 12:54:27 +0000 2018",1,1,13,FALSE,NA,"yoolb",NA,"en",NA,26,"yoolb3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/jamessuckling/status/978001161780330498","https://t.co/12Akq2Vwhu"
"945","RT @yoolb3: Riesling of gewurztraminer? Up to you guys. <ed><a0><bd><ed><b8><81> https://t.co/12Akq2Vwhu",1,FALSE,FALSE,"978146976616284160",NA,"<a href=""https://alsacecuisine.blogspot.fr/"" rel=""nofollow"">Chef Cuisto</a>",FALSE,"Mon Mar 26 05:49:46 +0000 2018",NA,NA,"en",2,FALSE,"Alsace, France","900768548053823489","Compte Twitter proposant des information tel que des astuces cuisine, les bonnes tables <U+00E0> tester, les emissions cuisines...",FALSE,"Thu Aug 24 17:15:32 +0000 2017",24048,234,59,FALSE,"https://alsacecuisine.blogspot.fr/","Alsace Cook Chieff<ed><U+00A0><U+00BC><ed><U+00BD><U+00B4>",NA,"fr",NA,211,"Cookchieff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/jamessuckling/status/978001161780330498","https://t.co/12Akq2Vwhu"
"960","Litterally me at every restaurant <ed><a0><bd><ed><b8><82><ed><a0><bd><ed><b8><82><ed><a0><bd><ed><b8><82>either a burger and fries or chicken tenders and fries https://t.co/oYoHYMAhXz",0,FALSE,FALSE,"978147058489192448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Mar 26 05:50:06 +0000 2018",NA,NA,"en",1,FALSE,"Givin A Bitch A Headache","237885651","I Know The Streets Like The Back Of My Hands, Finessing And Violence",TRUE,"Thu Jan 13 21:35:33 +0000 2011",19261,1489,1403,FALSE,NA,"4CH <ed><U+00A0><U+00BD><ed><U+00B2><U+00B2>WERVO","Central Time (US & Canada)","en",-18000,2598,"TurkDaPlug",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/watchjross/status/977239503705436166","https://t.co/oYoHYMAhXz"
"987","Latest pic : king and Queen Khan clicked outside a restaurant in Mumbai recently .<ed><a0><bd><ed><b2><95> https://t.co/fIP5R1qeFY",0,FALSE,FALSE,"978147187388485632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Mon Mar 26 05:50:37 +0000 2018",NA,NA,"en",29,FALSE,"Nepal","453787164","<U+0928><U+0947><U+092A><U+093E><U+0932> <U+0915><U+094B> <U+0932><U+093E><U+0917><U+093F> <U+0905><U+092B><U+093F><U+0938><U+093F><U+092F><U+0932>  @SRKUniverse <U+092C><U+094D><U+0930><U+093E><U+0928><U+094D><U+091A> 
[<U+0936><U+093E><U+0939><U+0930><U+0942><U+0916> <U+0916><U+093E><U+0928> (@iamsrk)<U+092B><U+094D><U+092F><U+093E><U+0928> <U+0915><U+094D><U+0932><U+092C> <U+0928><U+0947><U+092A><U+093E><U+0932>]",TRUE,"Tue Jan 03 08:39:25 +0000 2012",26106,4982,2332,FALSE,"http://www.srkuniverse.com","SRK Universe Nepal","Kathmandu","en",20700,55,"SRKUniverseNP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1052","RT @CourtesanAnna: Off out for dinner .... with the husband <ed><a0><bd><ed><b8><9c> think it could flashing photo time and naughty pics after ... are you ready ?<e2><80><a6>",28,FALSE,FALSE,"978147537373843456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Mar 26 05:52:00 +0000 2018",NA,NA,"en",1,FALSE,NA,"778292657537769472",NA,FALSE,"Tue Sep 20 18:00:04 +0000 2016",1546,70,4357,FALSE,NA,"Joseph",NA,"es",NA,951,"joseramc24921",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1113","How very bizarre! Although the fondue looks good <ed><a0><bc><ed><bd><bc><ed><a0><bc><ed><bd><b7> #eachtotheirown #babybottlewine https://t.co/4YNxxVywKh",0,FALSE,FALSE,"978147932292747264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Mar 26 05:53:34 +0000 2018",NA,NA,"en",14,FALSE,"Manchester, England","3300766437",NA,FALSE,"Wed May 27 19:43:39 +0000 2015",858,895,364,FALSE,"http://www.thebubblywinecompany.com","Bubbly Wine Company","Pacific Time (US & Canada)","en",-25200,2144,"TheBubblyWineCo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/buzzfeed/status/978026237439307776","https://t.co/4YNxxVywKh"
"1119","@belacrekab I swear I thought it was that or a Mexican restaurant <ed><a0><bd><ed><b8><ad>",0,FALSE,FALSE,"978147963489914880","belacrekab","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Mar 26 05:53:42 +0000 2018","978110012647182336","2354035362","en",0,FALSE,"Texas, USA","801579302772948993",NA,FALSE,"Thu Nov 24 00:12:53 +0000 2016",6995,259,10084,FALSE,NA,"kay<ed><U+00A0><U+00BD><ed><U+00B2><U+00AB><ed><U+00A0><U+00BD><ed><U+00B2><U+00AB><ed><U+00A0><U+00BD><ed><U+00B2><U+00AB><ed><U+00A0><U+00BD><ed><U+00B2><U+00AB>",NA,"en",NA,310,"kaydensarena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1129","015 thangzzz <ed><a0><bd><ed><b1><91> https://t.co/KI8R8QTZ9j",0,FALSE,FALSE,"978148025678925824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Mon Mar 26 05:53:57 +0000 2018",NA,NA,"en",1,FALSE,"South Africa","863105180","IG: hermajesty_dawn",TRUE,"Fri Oct 05 14:05:40 +0000 2012",3081,647,135,FALSE,NA,"Thokozile Dawn Mgidi",NA,"en",NA,568,"HerMajesty_Dawn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/015_TOXIC/status/977929315114504192","https://t.co/KI8R8QTZ9j"
"1133","@Faith_Cardenas my moms a hoe I guess <ed><a0><bd><ed><b8><85> https://t.co/AbQKaPHdlP",0,FALSE,FALSE,"978148048386908161","Faith_Cardenas","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Mar 26 05:54:02 +0000 2018",NA,"323057527","en",1,FALSE,"Houston, TX","284060486","Not a gynecologist",TRUE,"Mon Apr 18 15:05:12 +0000 2011",54643,409,8928,FALSE,NA,"MR",NA,"en",NA,514,"mattzilla62",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/a_medleyy/status/978102125636046848","https://t.co/AbQKaPHdlP"
"1161","When you order something new at a restaurant and you don<e2><80><99>t like it <ed><a0><bd><ed><b8><a2><ed><a0><be><ed><b4><a6><ed><a0><bc><ed><bf><bb><e2><80><8d><e2><99><82><ef><b8><8f>",0,FALSE,FALSE,"978148198450540544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Mar 26 05:54:38 +0000 2018",NA,NA,"en",0,FALSE,"California, USA","968281743529730048","My Success Is The Reflection Negative Comments<ed><U+00A0><U+00BD><ed><U+00B2><U+00B8>",FALSE,"Tue Feb 27 00:28:52 +0000 2018",40,15,48,FALSE,NA,"Bam Bam",NA,"en",NA,75,"daniel57942869",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1181","RT @WillITJay: Ayo they some real life goats for this <ed><a0><bd><ed><b8><82><ed><a0><bd><ed><b8><82><ed><a0><bd><ed><b8><82> https://t.co/Clyqhr5Dks",7,FALSE,FALSE,"978148311772184576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Mar 26 05:55:05 +0000 2018",NA,NA,"en",2,FALSE,"Hawaii, USA","785240183637577728",NA,TRUE,"Sun Oct 09 22:07:03 +0000 2016",21142,432,50319,FALSE,NA,"TC",NA,"en",NA,327,"T3vinC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/therealskitzz/status/977253095322411009","https://t.co/Clyqhr5Dks"
"1186","RT @chippaaz__: These guys are making 3 course meals I<e2><80><99>m dying <ed><a0><bd><ed><b8><82> https://t.co/s6FQXksbgu",1,FALSE,FALSE,"978148331133259776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Mar 26 05:55:09 +0000 2018",NA,NA,"en",944,TRUE,"Toronto /  LA","141339164","It'll all make more sense once you add my INSTAGRAM : TheRealSkitzz | Business: skitzzskitzz@gmail.com",TRUE,"Fri May 07 20:40:54 +0000 2010",159338,106589,9918,FALSE,"https://m.youtube.com/watch?v=NR_li4JR-WU","Lil Skitzz","Pacific Time (US & Canada)","en",-25200,34107,"TheRealSkitzz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/therealskitzz/status/977253095322411009","https://t.co/s6FQXksbgu"
"1200","RT @BatManOfStyle: - Papa quand on est mort y'aura <c3><a0> manger ? - Bien s<c3><bb>r !  - Comme au restaurant <ed><a0><bc><ed><bd><b4> ??  - Non mieux qu'au restaurant, <c3><a7>a se<e2><80><a6>",1,FALSE,FALSE,"978148426406875136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Mar 26 05:55:32 +0000 2018",NA,NA,"fr",41,FALSE,"The Mystery Machine","787986681521643520","Une bande de petits fouineurs qui viennent fourrer leurs nez dans la TL des petits comptes pour RT leurs tweets. Et chaque jeudi, un nouveau Scooby !",FALSE,"Mon Oct 17 12:00:39 +0000 2016",18577,4703,4546,FALSE,"http://twog.fr/twinterview-du-compte-lesptistweets/","V rhaaaa","Pacific Time (US & Canada)","fr",-25200,2216,"LesPtisTweets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1208","RT @ShinhwaInYT6: <ed><a0><bd><ed><b3><a3>Playlist update<ed><a0><bd><ed><b3><a3>  ""4wheeled restaurant"" with Honk SukChu and Lee MinWoo and Yeo JinGo like guest.  PREMIER: 2018.03.27 b<e2><80><a6>",2,FALSE,FALSE,"978148485013712896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Mar 26 05:55:46 +0000 2018",NA,NA,"en",1,FALSE,NA,"3183871921",NA,FALSE,"Sun May 03 07:01:24 +0000 2015",11056,21,13332,FALSE,NA,"<ed><U+00A0><U+00BD><ed><U+00B1><U+0091><U+0E19><U+0E38><U+0E49><U+0E07><U+0E40><U+0E19><U+0E48><U+0E40><U+0E14><U+0E47><U+0E01><U+0E41><U+0E2A><U+0E1A><ed><U+00A0><U+00BD><ed><U+00B2><U+0095>",NA,"th",NA,348,"Inthuon14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1218","#Amazing dinner experience at @Alinea <ed><a0><bc><ed><bd><bd><ed><a0><bc><ed><bd><b7> #Chicago #Illinois #UnitedStatesofAmerica #restaurant #foodblogger<e2><80><a6> https://t.co/dvQGRE8FyX",0,FALSE,TRUE,"978148586637668352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Mar 26 05:56:10 +0000 2018",NA,NA,"en",1,FALSE,"Roma, Lazio","966320126462189568","""Discover the beauty and the particularity of the world!""<U+2708><U+FE0F>",TRUE,"Wed Feb 21 14:34:06 +0000 2018",189,239,199,FALSE,NA,"Boardingdiaries",NA,"it",NA,449,"Boardingdiaries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/i/web/status/978148586637668352","https://t.co/dvQGRE8FyX"
"1222","Congratulations on your restaurant, @henrylau89 <ed><a0><bd><ed><b9><8c><ed><a0><bd><ed><b1><8f><ed><a0><bc><ed><be><89>",0,FALSE,FALSE,"978148622440124416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Mon Mar 26 05:56:19 +0000 2018",NA,NA,"en",9,FALSE,"Republic of the Philippines","864660620129452032","Super Junior OT15


ELF for SJ",FALSE,"Wed May 17 01:55:31 +0000 2017",33461,638,24862,FALSE,"https://open.spotify.com/album/1F7DAPXJpLVKfyZFSFsrCw?si=hKRX2f-NREmy_ygqS98YoA","Lu <ed><U+00A0><U+00BD><ed><U+00B0><U+008E><U+2601> [personal/fan account]",NA,"en",NA,554,"lushisusSJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1263","Lol <ed><a0><bd><ed><b8><82> https://t.co/fNmZ0zPwVW",0,FALSE,FALSE,"978148836584587269",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Mon Mar 26 05:57:10 +0000 2018",NA,NA,"und",0,FALSE,NA,"3304721373","Voley Instagram @CRHISTIANDHANIEL",FALSE,"Sun May 31 15:56:17 +0000 2015",50,146,133,FALSE,NA,"Crhistian Diaz",NA,"es",NA,264,"Crhistiandv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/TheRealSkitzz/status/977253095322411009","https://t.co/fNmZ0zPwVW"
"1270","RT @iwantthequeens: Going to Our favourite Spanish restaurant tonight <ed><a0><bd><ed><b2><83><ed><a0><be><ed><b5><98><ed><a0><bd><ed><b2><95>  Obedient bitches will send <c2><a3>100+ to cover the bill + drinks in a<e2><80><a6>",6,FALSE,FALSE,"978148863663132672",NA,"<a href=""http://www.twitjet.com"" rel=""nofollow"">TwitJET3</a>",FALSE,"Mon Mar 26 05:57:16 +0000 2018",NA,NA,"en",1089,FALSE,NA,"459264335","@GoddessJoules @Elena4Sluts @GoddessKattyy @QueenAmi_ @DevoseSecret @May_Wolff",FALSE,"Mon Jan 09 13:27:19 +0000 2012",1375570,38672,1492,FALSE,"http://bit.ly/2F49asL","FindomPromo 38.5K","Istanbul","tr",10800,33665,"underdeskloser",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1272","RT @iwantthequeens: Going to Our favourite Spanish restaurant tonight <ed><a0><bd><ed><b2><83><ed><a0><be><ed><b5><98><ed><a0><bd><ed><b2><95>  Obedient bitches will send <c2><a3>100+ to cover the bill + drinks in a<e2><80><a6>",7,FALSE,FALSE,"978148865135267845",NA,"<a href=""http://google.com"" rel=""nofollow"">ApiKey5 Twitjet</a>",FALSE,"Mon Mar 26 05:57:17 +0000 2018",NA,NA,"en",618,FALSE,"OnlyFans","720945738323255297","DM @underdeskloser to hire here @_MadameV @MissMelodyMay
@DominaBrooklyn",FALSE,"Fri Apr 15 12:03:53 +0000 2016",855128,17755,126437,FALSE,"http://bit.ly/2F49asL","RtDumb 17.5K",NA,"tr",NA,8979,"rtdumb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1276","RT @iwantthequeens: Going to Our favourite Spanish restaurant tonight <ed><a0><bd><ed><b2><83><ed><a0><be><ed><b5><98><ed><a0><bd><ed><b2><95>  Obedient bitches will send <c2><a3>100+ to cover the bill + drinks in a<e2><80><a6>",8,FALSE,FALSE,"978148869006651393",NA,"<a href=""http://google.com"" rel=""nofollow"">Twtijet App3</a>",FALSE,"Mon Mar 26 05:57:18 +0000 2018",NA,NA,"en",261,FALSE,NA,"794403947305963520","#Spoil Perfect @KattyCarter69 with
http://ifriends.net/visitme/GIFTFO<U+2026>",FALSE,"Fri Nov 04 05:00:35 +0000 2016",486269,8422,98783,FALSE,"https://www.ifriends.net/visitme/GIFTFORKATTY","rtSwine 8K","Pacific Time (US & Canada)","tr",-25200,3430,"rtswine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1277","They look on her face was priceless that I understood what she was saying <ed><a0><bd><ed><b8><82> https://t.co/hHFOGf9jaj",0,FALSE,FALSE,"978148871254806528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Mar 26 05:57:18 +0000 2018",NA,NA,"en",45,FALSE,NA,"1594624033","My official Twitter.",TRUE,"Mon Jul 15 00:41:08 +0000 2013",136119,7778,81253,FALSE,"http://Instagram.com/NigerianGiant","Jackson Uch<U+00E8><ed><U+00A0><U+00BE><ed><U+00B4><U+00B4><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>","Central Time (US & Canada)","en",-18000,3875,"Jackuche9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/jackuche9/status/978148579754815488","https://t.co/hHFOGf9jaj"
"1287","RT @chippaaz__: These guys are making 3 course meals I<e2><80><99>m dying <ed><a0><bd><ed><b8><82> https://t.co/s6FQXksbgu",2,FALSE,FALSE,"978148955392528385",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Mar 26 05:57:38 +0000 2018",NA,NA,"en",0,FALSE,"<ed><U+00A0><U+00BD><ed><U+00B3><U+008D>Atlanta, GA ","946514126729306113","A Man & His Wife <U+2764><U+FE0F>",FALSE,"Thu Dec 28 22:52:07 +0000 2017",579,1237,1306,FALSE,"https://www.youtube.com/channel/UCbqCNbI0HvCZhCcor3kDxuA","br<U+0117><U+0117><ed><U+00A0><U+00BC><ed><U+00BC><U+00BA>","Pacific Time (US & Canada)","en",-25200,1162,"X_XVI_",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/therealskitzz/status/977253095322411009","https://t.co/s6FQXksbgu"
"1295","When you don<e2><80><99>t watch Sponge Bob so you don<e2><80><99>t get the restaurant memes&gt;&gt;&gt;&gt;&gt;&gt;  <ed><a0><bd><ed><b8><9c>",0,FALSE,FALSE,"978149004323229696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Mar 26 05:57:50 +0000 2018",NA,NA,"en",16,FALSE,"Muurland Republic","260884664","Gettin properly squared away whilst duckin strays. Always Seeking Ma'at #LTPFJ #GoldenEraHipHopHead #MoorishEmpireStateOfMind #LifePath9 #3EyesWide",FALSE,"Fri Mar 04 20:22:00 +0000 2011",63439,819,5126,FALSE,NA,"<ed><U+00A0><U+00BD><ed><U+00B6><U+0090><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>R.J. Bey<U+270C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>","Eastern Time (US & Canada)","en",-14400,314,"RobZillaVision",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
